src,dst
2182,56
2182,13248
2182,11686
2182,15391
2182,8801
2182,14673
2182,5998
2182,17691
2182,9325
2182,3531
2182,1444
2182,103
2182,10501
2182,13781
2182,3906
2182,3897
2182,7975
2182,16409
2182,4499
7838,8742
7838,5512
7838,5197
7838,4389
7838,1118
7838,508
7838,10375
7838,5628
7838,11059
7838,11832
7838,1317
7838,3134
7838,7218
7838,14490
7838,6172
7838,6452
7838,5796
7838,14128
7838,4782
6262,15181
6262,17341
8468,5197
8468,10018
8468,4477
8468,1929
8468,4737
8468,7173
8468,5192
8468,15636
8468,15465
8468,15331
8468,13262
12102,13347
15401,8071
15401,17973
15401,8351
15401,16328
17987,4557
17987,10789
17987,6688
17987,12154
17987,3228
17987,11303
17987,3390
17987,5062
17987,2893
12621,7533
12621,15181
12621,7684
12621,6351
12621,9513
12621,1379
12621,9634
12621,11313
12621,7511
12621,16479
12621,7697
12621,6813
12621,4262
12621,14487
12621,17774
4897,4660
4897,11059
4897,9259
4897,10164
4897,3277
4897,1420
4897,10979
4897,13525
4897,6139
4897,1768
4897,508
4897,3397
4897,1896
4897,17261
4897,983
4458,8664
4458,10518
4458,10942
4458,7672
4458,7822
4458,10911
4458,11585
8522,13347
8522,1768
8522,17913
8522,1224
8522,17341
8522,17289
8522,623
8522,7213
8522,11983
8522,2795
8522,5092
8522,17571
8522,11518
8522,2212
8522,16321
8522,1096
8522,7785
8522,17586
8522,17239
8522,18089
8522,15264
8522,865
8522,2264
8522,9830
8522,17645
14986,11818
14986,14736
12800,3005
12800,49
12800,5007
12800,9634
3935,13156
3935,15080
3935,8502
3935,17537
3935,17333
3935,6117
3935,2956
3935,17382
14646,7213
14646,1153
14646,7574
14646,13347
14646,3786
14646,14855
14646,16643
14646,8316
14646,16714
14646,18164
14646,13038
14646,11102
14646,4670
14646,1410
14646,16454
14646,11246
14646,8780
14646,14944
14646,13178
14646,8361
14646,10787
14646,15100
14646,14465
14646,5291
11719,13347
11719,16003
11719,17341
11719,14115
11719,9392
11719,17623
11719,12384
4378,13528
4378,5507
4378,7345
4378,17341
4378,1314
4378,16703
4378,17787
8097,13415
7149,15554
7149,3341
7149,3932
7149,17704
7149,17864
7149,12522
7149,7005
7149,14111
7149,6654
7149,17378
2028,6178
8855,541
8855,5650
17124,14230
12980,14312
12980,4405
14694,11730
14694,15849
14694,6819
14694,5814
14694,6076
14694,15296
14694,1743
14694,6481
14694,9335
14694,15770
14694,16067
14694,13347
14694,2272
14694,15054
14694,12884
14694,16954
14694,14023
14694,8172
13014,15288
13014,15181
13014,5624
13014,16208
13014,508
13014,10375
13014,14952
13014,12154
13014,6023
13014,7136
13014,8937
13014,13782
13014,11108
13014,5123
13014,17345
13014,3422
3885,10577
4023,107
4023,508
13978,7213
13978,2834
13978,13328
13978,11642
13978,8352
13978,16073
13978,12409
13978,5197
13978,12923
13978,13418
13978,14962
13978,10492
13978,8804
13978,8911
13978,16085
13978,165
13978,5038
13978,15494
13978,1983
13978,6746
13978,11747
13978,12726
13978,6494
13978,12651
13978,7785
13978,13936
13978,6180
13978,15331
13978,15950
13978,15264
13978,16019
13978,3907
13978,13347
13978,1223
13978,4833
13978,1290
13978,5628
13978,5808
13978,16583
13978,9196
13978,10418
13978,17593
13978,8022
13978,2118
13978,9236
13978,14881
13978,100
13978,6159
13978,3443
13978,5857
13978,1324
13978,10850
13978,8658
13978,16316
13978,17780
13978,16317
13978,6907
13978,16321
13978,12784
13978,5471
13978,8853
14750,12038
14750,5523
14750,17645
14750,10722
5930,13328
5930,686
5930,3265
5930,16067
5930,11983
5930,10258
5930,123
5930,13001
5930,16042
5930,9387
5930,9457
5930,11373
5930,2118
5930,11713
5930,495
5930,2909
5930,13089
3873,8828
3873,8047
3873,14694
14274,1312
14274,15554
14274,7920
14274,3341
14274,14736
14274,17062
14274,3761
14274,12383
14274,3932
14274,17704
14274,11189
14274,17474
14274,7005
14274,12670
14274,14111
14274,17450
14274,6654
14274,17378
13197,3010
13197,14195
13197,17001
13197,15054
13197,3798
2249,5950
351,13328
351,1490
351,2005
351,3397
351,14268
351,14308
351,3832
351,17272
351,15116
351,57
351,2196
351,3914
351,72
351,2148
351,8396
351,6023
351,14606
351,2125
351,1597
351,408
351,543
351,14613
351,16082
351,1509
351,13739
351,3529
351,16484
351,10144
351,1225
351,1510
351,1452
351,13737
351,864
351,226
351,8618
351,9309
351,4396
351,6947
351,8815
351,13155
351,7246
351,15678
351,11500
351,156
10416,5369
16317,2005
16317,3397
16317,17272
16317,3938
16317,57
16317,4389
16317,4735
16317,6947
16317,8321
16317,2148
16317,875
16317,12533
16317,14606
16317,8790
16317,8022
16317,5811
16317,8294
16317,1042
16317,686
16317,16086
16317,1161
16317,1510
16317,8884
16317,6379
16317,1128
16317,72
16317,5007
16317,2450
16317,6178
16317,9309
16317,13973
16317,1407
16317,17289
16317,6268
2794,3629
2794,12520
2794,17049
2794,2951
2794,12812
2794,16023
2794,15204
2794,16345
2794,223
2794,14053
2794,9058
2794,10804
2794,14143
2794,14054
2794,924
2794,5157
2794,16274
2794,184
2794,15496
2794,7697
2794,9259
2794,14826
2794,6254
2794,7353
2794,13525
2794,13252
2794,3468
2794,2991
2794,4654
2794,16448
2794,6297
2794,10919
2794,14741
2794,13705
2794,8066
2794,9590
2794,16227
2794,14021
2794,4359
2794,6400
2794,11467
2794,17419
2794,15583
2794,17931
2794,2546
2794,13610
2794,3276
2794,12327
2794,5753
2794,9773
2794,6542
2794,4884
2794,11155
2794,8360
2794,12836
2794,1471
2794,12687
2794,4040
2794,9978
2794,4670
2794,16551
2794,3786
2794,8974
2794,14893
2794,2740
2794,9392
2794,12152
2794,12232
2794,16443
2794,9492
2794,11208
2794,7316
2794,1028
2794,12335
2794,13542
2794,14187
2794,13100
2794,2682
2794,11038
2794,11362
2794,6081
2794,2926
2794,12504
2794,5062
2794,4472
2794,7264
2794,4637
2794,8671
2794,125
2794,6351
2794,17341
2794,25
2794,6222
2794,15761
2794,7226
2794,9305
2794,9513
2794,16244
2794,11242
2794,10397
2794,4609
2794,9900
2794,13415
2794,18030
2794,7641
2794,7528
2794,17675
2794,477
2794,15770
2794,13275
2794,7426
2794,16379
2794,2196
2794,9851
2794,8255
2794,9567
2794,46
2794,5873
2794,13469
2794,16454
2794,14115
2794,2038
2794,7376
2794,8668
2794,3228
2794,7673
2794,14726
2794,11733
2794,17231
2794,7173
2794,8021
2794,6632
2794,17804
2794,1420
2794,13156
2794,12279
2794,686
2794,3397
2794,6806
2794,8740
2794,13370
2794,2898
2794,7356
2794,16940
2794,1053
2794,16045
2794,3746
2794,11768
2794,18124
2794,10518
2794,11102
2794,14755
2794,3832
2794,36
2794,14145
2794,8676
2794,7664
2794,3913
2794,5245
2794,8022
2794,615
2794,2263
2794,5683
2794,13850
2794,14964
2794,372
2794,1213
2794,4969
2794,17039
2794,16265
2794,10767
2794,12726
2794,14023
2794,10318
2794,14581
2794,15283
2794,7479
2794,2474
2794,11790
2794,12556
2794,11914
2794,5570
2794,15121
2794,12751
2794,1292
2794,14156
2794,1290
2794,2005
2794,16526
2794,1046
2794,14383
2794,4692
2794,8274
2794,17216
2794,15657
2794,7822
2794,4004
2794,14938
2794,8640
2794,14991
2794,2422
2794,10084
2794,7693
2794,2521
2794,2497
2794,7732
2794,3275
2794,3080
2794,16073
2794,5575
2794,13188
2794,9375
2794,5651
2794,15118
2794,2533
2794,16018
2794,3071
2794,2946
2794,1446
2794,15227
2794,8283
2794,10460
2794,7504
2794,12215
2794,2040
2794,14535
2794,6381
2794,6032
2794,6530
2794,9132
2794,4439
2794,229
2794,57
2794,14665
2794,290
2794,5291
2794,7213
8352,16003
8352,105
8352,12038
8352,13978
3061,8459
3061,6819
8044,13528
8044,14195
8044,13347
8044,11733
8044,17458
8044,14145
8044,4476
8044,13470
8044,13156
8044,11785
8044,7213
8044,6819
8044,15770
8044,9243
8044,14023
8044,1597
8044,12154
8044,508
8044,17341
8044,14490
8044,8742
8044,13851
8044,6494
8044,10656
8044,16443
8044,16140
8044,2272
8044,1042
8044,14536
8044,8888
11000,2809
154,7213
154,8757
154,10270
154,4477
154,14195
154,17289
154,10997
154,9513
154,36
154,16045
154,8580
154,5245
154,11971
154,14187
154,6571
154,15135
154,1694
154,4833
502,3786
502,2703
502,16027
502,6222
502,7173
502,7053
502,8604
502,10485
502,14048
502,9482
502,9613
8696,4362
8696,9361
8696,8900
8696,6093
13011,14986
13011,891
13011,1461
13011,17704
13011,15925
13011,11189
13011,7132
13011,3992
13011,17062
13011,12383
13011,17378
10680,7213
10680,16665
10680,6400
10680,15485
10680,12128
10680,9185
10680,1768
10680,2005
10680,13156
10680,10270
10680,8250
10680,13880
10680,57
10680,6178
10680,3265
10680,5645
10680,9305
10680,11747
10680,17039
10680,3206
10680,17091
10680,10397
10680,3361
10680,16042
10680,15476
10680,10146
10680,4289
10680,14944
10680,3376
10680,14268
10680,16940
10680,13178
10680,3888
10680,9376
10680,14123
10680,16134
10680,1433
10680,2445
10680,13460
10680,10665
10680,9361
10680,11601
10680,9117
15705,6322
15705,6400
15705,13347
15705,13156
15705,14881
15705,5595
15705,1224
15705,7369
15705,16208
15705,623
15705,5605
15705,16022
15705,814
15705,13415
15705,5229
15705,8853
15705,13178
15705,16007
15705,10929
15705,7278
15705,2633
15304,13528
15304,6908
11252,4359
11252,12822
5055,8814
399,18068
399,16208
10417,17880
1815,3998
1815,1034
1815,464
1815,18109
1815,8947
1815,13608
1815,2906
4707,14611
4707,4705
10810,8936
10810,10522
10810,15179
10810,13156
10810,6400
10810,576
1621,10110
1621,14606
1621,7953
1621,2899
1621,14132
1621,7266
1621,7956
11237,18114
11237,10460
8310,6322
8310,12128
8310,13347
8310,14085
8310,5570
8310,9447
8310,7167
8310,1420
8310,5873
8310,14195
8310,17959
8310,16755
8310,1272
8310,5192
8310,10591
8310,16616
8310,17328
8310,17490
8310,16758
8310,4857
2831,12665
2831,14650
2831,9564
2831,16744
2831,5595
2831,9150
2831,9259
2831,17312
2831,9305
2831,7833
2831,7466
2831,14724
2831,6338
2831,6430
2831,5484
2831,11067
2831,13837
2831,17039
2831,14312
2831,17545
2831,2005
2831,11518
2831,9185
2831,1142
2831,2834
2831,8222
2831,6322
2831,9457
2831,7240
2831,17953
2831,16603
2831,8211
2831,13669
2831,10418
2831,2436
2831,9089
2831,3177
2831,14338
2831,7132
2831,11150
2831,5232
2831,913
2831,5356
2831,49
2831,3265
2831,14924
2831,7911
2831,8815
2831,15770
2831,7607
2831,11560
2831,5637
7293,6322
7293,4764
7293,2013
7293,13347
7293,2005
7293,11863
7293,7143
7293,13880
7293,11592
7293,2484
7293,8384
7293,17880
9396,1588
9396,9818
9396,9138
9396,3390
9396,5862
9396,3649
9396,1079
9396,8971
9396,719
9396,15435
9396,13178
9396,10812
9396,10213
9396,811
9396,13078
9396,12327
9396,639
1109,9138
1109,3973
1109,16003
1109,15575
1109,13965
1109,16383
1109,12726
1109,5808
1109,1921
1109,11137
1109,10146
1109,639
1109,13936
1109,10928
1109,15254
1109,6192
1109,8557
1109,3089
1109,511
1109,7671
1109,3389
1109,6551
1109,3282
1109,17263
1109,5765
1109,17291
1109,6134
14627,6400
14627,11886
14627,10492
14627,12668
14627,4389
14627,8669
14627,8911
14627,4934
14627,6366
14627,4087
14627,4063
14627,6452
14627,7057
14627,14891
14627,8007
14627,16556
14627,10317
14627,1670
14627,6872
12839,16085
12839,10074
12839,10242
12839,3649
12839,2231
12839,6183
12839,2093
12839,1753
12839,9492
12839,11863
12839,3786
12839,14679
12839,14710
12839,7673
12839,14398
12839,6481
12839,12737
12839,3265
12839,6233
12839,10375
12839,6222
12839,11391
12839,11136
12839,4836
12839,563
12839,8066
12839,10703
12839,14665
12839,11326
12839,14212
12839,10857
12839,10274
12839,11686
12839,8676
12839,5367
12839,12725
12839,10787
12839,13178
12839,14546
12839,2132
15464,13347
15464,3116
15464,3158
15464,13404
15464,3171
10648,12128
10648,17675
10648,6023
10648,15395
13769,1320
14699,405
15845,9338
15845,8707
15845,9812
15845,18002
15845,17363
15845,2546
15845,8654
15845,15575
15845,2271
15845,6730
15845,3332
15845,17307
15845,13561
15845,10963
15845,7554
15845,2123
15845,14096
15845,2812
15845,16758
15845,7587
15845,5835
15845,5814
15845,12665
15845,107
15845,18097
15845,9492
15845,3786
15845,1764
15845,9564
15845,15175
15845,5197
15845,3443
15845,11172
15845,14342
15845,16010
15845,1224
15845,4389
15845,16088
15845,8250
15845,3649
15845,13071
15845,16003
15845,10018
15845,5277
15845,12598
15845,16643
15845,17341
15845,1659
15845,10779
15845,9930
15845,10843
15845,3265
15845,8832
15845,14356
15845,936
15845,623
15845,2609
15845,3900
15845,11631
15845,16185
15845,8636
15845,17579
15845,979
15845,8949
15845,15031
15845,7675
15845,10550
15845,343
15845,3634
15845,8400
15845,5175
15845,2021
15845,2291
15845,10680
15845,8013
15845,6687
15845,14145
15845,18124
15845,3206
15845,6802
15845,12667
15845,17082
15845,6819
15845,13415
15845,2349
15845,3564
15845,16983
15845,229
15845,17192
15845,13347
15845,141
15845,4239
15845,5514
15845,2040
15845,4289
15845,13079
15845,7173
15845,4334
15845,1766
15845,14268
15845,8742
15845,3565
15845,14313
15845,4391
15845,18161
15845,10929
15845,8676
15845,8580
15845,1998
15845,394
15845,5152
15845,11818
15845,2614
15845,4688
15845,4538
15845,16812
15845,10767
15845,17648
15845,4690
15845,14187
15845,13669
15845,811
15845,11212
15845,17152
15845,17377
15845,7936
15845,13628
15845,2912
15845,8351
15845,15755
15845,17493
15845,3531
15845,5123
15845,2092
15845,10506
15845,13288
15845,8206
15845,9503
15845,10236
15845,17657
15845,18153
15845,13635
15845,9125
15845,1539
15845,16648
15845,9875
15845,3385
15845,906
15845,16832
15845,7679
15845,7213
6116,13347
6116,14195
6116,8853
17364,14881
17364,8636
17364,7975
12717,15681
12717,2013
12717,8066
12717,8996
12717,12481
12717,8949
12717,7353
12717,14072
12717,13347
12717,3617
12717,1197
12717,8898
12379,9335
12964,16311
11670,10531
11670,11158
11670,5507
11670,7354
11670,6381
11670,13347
11670,9138
11670,1018
11670,12540
11670,13221
11670,15820
11670,16129
11670,15903
11670,11449
11670,11976
11670,14450
11670,15305
11670,11641
11670,1466
11670,5570
11670,14013
11670,2790
11670,12598
11670,2991
11670,3010
11670,11386
11670,11592
11670,6992
11670,2484
11670,2716
11670,6802
11670,5050
11670,14448
11670,16042
11670,8255
11670,3228
11670,8384
11670,6396
11670,2898
11670,13851
11670,7712
11670,15395
11670,10532
11670,7844
11670,17720
11670,17792
11670,14623
11670,3122
11670,8806
11670,3531
11670,9361
11670,10857
11670,4164
11670,13015
11670,10236
11670,17979
11670,15604
4948,10230
4948,2834
4948,13347
4948,13343
4948,3413
4948,8636
4948,12066
4948,5003
4948,3407
4948,945
4948,12663
4948,16238
4948,5335
4948,17490
4948,13973
4948,14991
4948,9095
4948,15451
4948,95
4948,15799
4948,5471
4948,13401
14338,13347
14338,686
14338,17272
14338,25
14338,14023
14338,17312
14338,2303
14338,6430
14338,2831
678,13347
678,7740
1262,3539
1262,1581
1262,12635
4059,1446
4059,9839
4059,1886
4059,10465
9413,11635
9413,12409
9413,12668
9413,8669
9413,17140
9413,5847
9413,17779
9413,11442
14225,10836
14225,4581
5242,5126
3078,1433
3078,15587
3078,10501
9967,9865
5277,10501
5277,15845
6705,924
6705,6907
12506,3003
12506,13922
12441,9259
12441,15018
12441,10762
12441,12066
12441,9523
12441,12128
12441,5749
12441,5610
12441,686
12441,11442
12441,5007
12441,3302
12441,7859
12441,13936
12441,16320
12441,12412
12441,1290
12441,9036
16874,18166
7178,10413
7178,18036
7178,623
7178,4071
7178,487
7178,10770
7178,2702
7178,5786
7178,10141
7178,10799
7178,1750
7178,7356
7178,2892
7178,2871
7178,11208
7178,11094
7178,2846
7178,11154
7178,10126
7178,360
7178,12166
7178,12663
7178,9113
7178,9361
7178,9292
7178,4096
7178,495
7178,16719
7178,11423
7178,787
7178,11426
7178,5360
7178,3781
7178,11282
7178,345
7178,4315
7178,15734
7178,11352
7178,5012
7178,2631
7178,15013
7178,11412
7178,16375
7178,414
7178,1426
7178,310
7178,16960
7178,16886
7178,10340
7178,5125
7178,4068
7178,14896
7178,9985
7178,17984
7178,278
7178,11520
7178,17332
7178,11400
7178,15593
7178,15949
7178,11374
7178,9334
7178,1002
7178,136
7178,16656
7933,6819
7933,4746
7933,16073
7933,6666
7933,8801
7933,17341
7933,4046
13488,8255
13488,14826
13488,3390
13488,13347
13488,8698
13488,6867
13488,4105
13488,15088
13488,5456
13488,16379
13488,2126
13488,2352
13488,2590
7317,11642
7317,13347
7317,920
7317,15926
7317,10117
3358,7822
3358,2546
3358,623
3358,3593
3358,16450
3358,2854
7906,5676
7906,5628
7906,7213
7906,12128
7906,3786
7906,17675
7906,13347
7906,29
7906,11137
7906,11246
7906,16438
7906,2811
7906,3016
7906,4337
7906,2797
7906,15331
7906,15496
7906,15169
4983,1768
4983,17913
4983,13419
4983,1215
4983,7605
4983,4213
6522,13347
6522,17231
6522,3404
6415,13177
6415,3010
8427,6632
8427,9433
8427,10463
8427,12677
8427,13178
8427,11722
8427,6117
8427,9036
8427,3931
8427,11352
8427,10719
8033,16665
8033,12128
8033,12190
8033,6532
8033,8351
8033,17675
8033,9347
8033,8497
8033,508
8033,13965
8033,7675
8033,10342
8033,17039
8033,5628
8033,14145
8033,15475
8033,15526
8033,10397
8033,17740
8033,10146
8033,14937
8033,17301
8033,16321
8033,12725
8033,5430
8033,6383
8033,9657
8033,12135
8033,3146
8033,13437
8033,1582
8033,2669
8033,7103
8033,7805
8033,6287
8033,16328
8033,9361
8033,4558
8033,17627
8033,7773
8033,14989
8033,12298
8033,3691
8033,2875
8033,15959
8033,9403
8033,13975
8033,14858
8033,7653
8033,2265
8033,16094
8033,3372
8033,11381
8033,11912
2418,4499
2418,9457
2418,4029
2418,14912
2418,3004
2418,5942
2418,932
2418,15367
2418,8742
2418,11052
2418,4565
2418,7917
2418,9492
2418,1839
2418,5079
2418,14543
2418,7673
2418,1741
2418,3175
2418,5595
2418,15181
2418,5472
2418,14540
2418,8006
2418,7424
2418,4389
2418,5714
2418,9593
2418,7369
2418,15357
2418,8307
2418,57
2418,4274
2418,680
2418,7466
2418,6281
2418,11365
2418,16272
2418,9851
2418,12891
2418,14806
2418,49
2418,106
2418,8559
2418,1538
2418,624
2418,2945
2418,15365
2418,9243
2418,11747
2418,15233
2418,3734
2418,13628
2418,6687
2418,5586
2418,11807
2418,15558
2418,3467
2418,1879
2418,807
2418,5951
2418,6202
2418,11137
2418,3361
2418,9255
2418,10222
2418,3531
2418,2062
2418,16297
2418,12400
2418,11567
2418,12198
2418,12347
2418,8384
2418,17097
2418,273
2418,6059
2418,3376
2418,16321
2418,9866
2418,14268
2418,2445
2418,7969
2418,3016
2418,1750
2418,1433
2418,10438
2418,8166
2418,2013
2418,13851
2418,15427
2418,13241
2418,10046
2418,6034
2418,13178
2418,5711
2418,15210
2418,10094
2418,17976
2418,4794
2418,999
2418,7785
2418,2216
2418,11945
2418,4613
2418,310
2418,9135
2418,15088
2418,14852
2418,16353
2418,9062
2418,14989
2418,16018
2418,2834
2418,1812
2418,9185
2418,8586
2418,3397
2418,2104
2418,9818
2418,5197
2418,14881
2418,7740
2418,2486
2418,10312
2418,2857
2418,9447
2418,16003
2418,7826
2418,3905
2418,5605
2418,9305
2418,16383
2418,2504
2418,5628
2418,13978
2418,29
2418,814
2418,5092
2418,7925
2418,9387
2418,10146
2418,558
2418,17331
2418,1272
2418,15250
2418,16847
2418,2898
2418,7192
2418,12128
2418,9474
2418,11438
2418,9554
2418,9286
2418,13435
2418,9861
2418,13129
2418,305
2418,8638
2418,17068
2418,7366
2418,10169
2418,9089
2418,635
2418,8467
2418,2601
2418,11914
2418,13242
2418,15350
2418,14123
2418,13743
2418,9697
2418,167
2418,8206
2418,11971
2418,2717
2418,16930
2418,8869
2418,7039
2418,10929
2418,11686
2418,3018
2418,15912
2418,8037
2418,10030
2418,14965
2418,11293
2418,8314
7467,3565
7467,7213
7467,6183
7467,6381
7467,526
7467,12729
7467,13635
7467,2295
7467,3786
7467,4499
7467,18125
7467,10731
7467,14308
7467,5194
7467,1129
7467,436
7467,12148
7467,1757
7467,4647
7467,10318
7467,13038
7467,13202
7467,3494
7467,29
7467,1263
7467,8066
7467,6324
7467,6371
7467,11888
7467,3459
7467,4663
7467,10662
7467,3390
7467,13207
3781,10413
3781,5197
3781,623
3781,4071
3781,10141
3781,1750
3781,6850
3781,11094
3781,4503
3781,7803
3781,2605
3781,4932
3781,10126
3781,12166
3781,9113
3781,9292
3781,495
3781,16719
3781,11423
3781,11432
3781,787
3781,6435
3781,11282
3781,4315
3781,10938
3781,15734
3781,11352
3781,13465
3781,7178
3781,5012
3781,2631
3781,11412
3781,16375
3781,1426
3781,16960
3781,4068
3781,278
3781,17332
3781,11400
3781,15593
3781,8795
3781,15949
3781,3491
3781,11374
3781,136
7689,17289
7689,15953
8479,13725
8479,1277
8479,12747
8479,16010
8479,14254
8479,16680
8479,4058
8479,13768
8479,15391
8479,14069
8479,12232
8479,9357
8479,16368
10510,4499
10510,9512
10510,13288
10510,12066
10510,9818
10510,11399
10510,14156
10510,10499
10510,13711
10510,14829
10510,5031
10510,1840
10510,814
10510,8803
10510,6159
10510,9387
10510,3170
10510,1919
10510,12963
10510,13276
10510,769
10510,2898
10510,6768
10510,3656
10510,17710
10510,5711
10510,15912
10510,2316
10510,10094
10510,11686
10510,4046
10510,7053
10510,1990
10510,543
10510,8356
10510,14843
10510,4538
10510,10350
10510,7634
10510,8203
10510,7214
10510,8629
10510,9741
10510,16486
10510,8366
10510,11154
10510,13396
10510,12373
10510,4932
10510,10171
10510,52
10510,18134
10510,14965
10510,10030
10510,11438
10510,3016
10510,17659
10510,7465
10510,17699
10510,10862
10510,13017
10510,15229
10510,8317
10510,3561
10510,540
10510,10829
10510,17203
10510,11352
10510,12153
10510,10976
10510,8810
10510,4952
10510,1105
10510,1883
10510,1044
10510,11811
10510,10167
8765,2303
8765,8345
16661,6032
16661,11677
16661,13685
16661,10463
16661,10428
16661,12165
16661,10395
16661,16993
16661,10818
16661,2757
16661,1613
16661,604
16661,5015
16661,4185
16661,11997
16661,16044
16661,17528
16661,8483
16661,2952
16661,7725
16661,7054
4535,11767
12677,4764
12677,6632
12677,57
12677,4238
12677,6850
12677,495
12677,6265
2710,11059
2710,17095
2710,15410
2710,2272
2710,14911
2710,16181
2710,11976
2710,5354
2710,7816
2710,16284
2710,228
2710,2040
2710,8290
2710,16877
2710,11134
2710,4432
2710,7988
2710,17936
2710,7553
2710,7621
2710,16573
2710,4221
2710,8314
2710,2690
2710,4779
2710,9790
2710,12128
2710,11707
2710,4613
2710,5814
2710,14085
2710,2988
2710,7508
2710,6044
2710,3764
2710,3649
2710,1762
2710,13647
2710,12623
2710,8798
2710,6603
2710,14832
2710,6351
2710,12857
2710,16600
2710,2503
2710,17939
2710,6365
2710,16731
2710,10856
2710,2470
2710,6962
2710,6247
2710,14255
2710,11645
2710,4074
2710,5517
2710,8775
2710,10259
2710,10810
2710,9984
2710,9124
2710,4083
2710,10180
2710,14887
2710,5480
2710,10081
2710,4652
2710,17575
2710,5600
2710,6357
2710,17898
2710,9191
2710,14715
2710,8160
2710,2875
2710,10106
2710,15314
2710,1308
2710,3241
2710,3475
2710,755
2710,1192
2710,9048
2710,2165
2710,16663
2710,7148
2710,6470
2710,15335
2710,420
2710,9603
2710,4467
2710,1778
2710,18070
2710,14925
2710,5862
2710,8736
2710,9583
2710,2159
2710,8558
2710,11123
2710,15849
2710,16526
2710,8384
2710,3010
2710,4472
2710,6513
2710,7723
2710,4726
2710,7740
2710,8283
2710,13347
2710,324
2710,12837
2710,9361
12187,12128
12187,13347
12187,13156
12187,14881
12187,10398
12187,4950
12187,2291
12187,381
12187,6269
12187,10418
12187,3935
12187,219
12187,17333
12187,6840
12187,4612
6473,6322
6473,8811
4712,1225
13860,4557
13860,13347
13860,57
13860,16940
13860,12911
13860,5423
2234,5595
2234,57
2234,6481
2234,10998
2234,7952
2234,1360
2234,17819
158,2005
158,686
158,4209
158,21
158,2754
13800,10493
13800,5662
13800,921
11717,6373
16308,12690
16308,9468
16308,11609
16308,9636
16308,5383
16308,15013
16308,4124
9483,3617
9483,9682
9483,11413
9483,2043
9483,7641
9483,6666
9483,4477
9483,2703
9483,9557
9483,5039
9483,1213
9483,16108
9483,10232
9483,11391
9483,7574
9483,15391
9483,2998
9483,15876
9483,8925
9483,16910
9483,5096
9483,4688
9483,1135
9483,2474
9483,7026
9483,4486
9483,11684
9483,5724
9483,481
9483,7173
14747,16003
14747,8927
12367,8321
12367,2268
12367,6438
10519,4337
10519,11747
10519,1311
6532,4855
6532,9447
6532,17973
6532,9038
6532,13965
6532,7675
6532,15526
6532,10397
6532,17301
6532,12691
6532,8033
6532,13437
6532,8351
6532,2669
6532,7103
6532,7805
6532,6287
6532,16328
6532,16394
6532,3813
6532,1582
6532,17627
6532,7773
6532,14989
6532,12298
6532,3691
6532,2875
6532,9092
6532,15959
6532,2265
6532,6171
6532,9403
6532,13975
6532,7653
6532,16094
6532,3372
843,3649
843,2834
843,3332
843,1616
843,15666
843,2503
843,14053
843,13730
843,7667
843,9570
843,1938
843,13162
843,8255
843,3628
843,1477
843,10031
843,13038
843,2040
843,2430
843,9606
843,13178
843,12477
843,12493
843,16249
843,10815
843,1389
843,3534
843,9064
843,40
843,3948
843,7186
843,1055
843,16131
843,15667
843,17376
843,4747
843,5369
843,6780
843,14876
843,7926
843,16665
10217,11233
10217,6819
10217,10375
10217,5637
10217,4557
10217,13640
10217,15395
10217,13347
10217,13288
10217,17787
98,7213
98,13288
98,2104
98,5197
98,10812
98,15446
98,11059
98,13969
98,13418
98,7119
98,12367
11156,16027
11156,11136
11156,9387
11156,10146
11156,8066
11156,10929
11156,11721
11156,3597
1583,346
5668,14195
5668,15770
5668,655
5668,16570
15416,3786
15416,2703
15416,16027
15416,6222
15416,7173
15416,7053
15416,8619
15416,10998
15416,308
15416,8604
15416,502
15416,10451
15416,14048
15416,6883
15416,11226
15416,8768
15416,9482
15416,9613
15416,1804
15416,7713
17475,16208
17475,15183
17475,11976
17475,17484
17475,10522
17475,13328
17475,2158
17475,12548
17475,17859
17475,16146
17475,7961
17475,12857
17475,11360
17475,10043
17475,8580
17475,631
17475,12232
17475,14187
17475,9048
17475,15833
17475,3321
17475,13689
17475,11132
17475,14562
17475,16108
17475,4243
17475,7213
17475,979
17475,10375
17475,13474
17475,4341
17475,7284
17475,17049
17475,2276
17475,13834
17475,15879
17475,3972
17475,11518
17475,11118
17475,14639
17475,1420
17475,1405
17475,12124
17475,13115
17475,7427
17475,13468
17475,1480
17475,901
17475,566
17475,6530
17475,4164
17475,16409
17475,7879
17475,12031
17475,11913
17475,10269
17475,15151
17475,4647
17475,13302
17475,12737
17475,56
10278,13347
10278,9492
10278,1876
10278,11413
10278,1255
10278,15180
10278,15917
11432,14590
11432,623
11432,6159
11432,8707
11432,769
11432,10141
11432,17493
11432,9292
11432,9710
2482,17055
2482,3651
5851,12011
5851,6949
5851,11799
2931,8742
2931,2428
2931,10418
1705,16714
1705,59
1705,16665
1705,7213
1705,3397
1705,5197
1705,5570
1705,10270
1705,508
1705,16284
1705,2276
1705,9492
1705,12128
1705,7680
1705,9132
1705,9513
1705,15923
1705,1314
1705,11102
1705,13969
1705,1603
1705,1840
1705,9240
1705,6023
1705,14053
1705,3139
1705,16321
1705,9446
1705,10970
1705,10656
1705,2151
1705,7731
1705,13121
1705,17648
1705,15233
1705,10030
1705,9089
1705,2467
14517,1581
14517,13105
14517,146
14517,94
